Cód. Parceiro;Qty;Prazo Cross Dock
7899826756214;1952;10
7899826756221;968;10
7899826756207;1439;10
7899826756191;1019;10
7899826766404;331;10
7899826766411;114;10
7899826766398;324;10
7899826766381;134;10
7899826774720;748;10
7899826774737;287;10
7899826774713;710;10
7899826774706;344;10
7899826774843;813;10
7899826774850;363;10
7899826774836;825;10
7899826774829;402;10
7899826774607;715;10
7899826774614;258;10
7899826774591;673;10
7899826774584;337;10
7899826767852;297;10
7899826767869;96;10
7899826767845;366;10
7899826767838;112;10
7899826743856;89;10
7899826743849;70;10
7899826756252;540;10
7899826756269;238;2
7899826756245;553;10
7899826756238;191;10
7899826756412;1027;10
7899826756429;422;10
7899826756405;949;10
7899826756399;481;10
7899826766961;420;10
7899826766978;157;10
7899826766954;417;10
7899826766947;122;10
7899826765155;330;10
7899826765148;414;10
7899826765131;73;10
7899826766527;498;2
7899826766534;226;10
7899826766510;463;10
7899826766503;203;10
7899826766800;176;10
7899826766817;60;10
7899826766794;125;10
7899826766787;0;10
7899826768934;444;10
7899826768941;161;10
7899826768927;345;10
7899826768910;142;10
7899826769054;568;10
7899826769061;257;10
7899826769047;453;10
7899826769030;205;10
7899826766282;111;10
7899826766299;56;10
7899826766275;130;10
7899826756092;107;10
7899826756290;2547;10
7899826756306;1133;10
7899826756283;1884;10
7899826756276;1347;10
7899826756344;1139;10
7899826766640;564;10
7899826766657;309;10
7899826766633;566;10
7899826766626;308;10
7899826723117;0;10
7899826766480;470;10
7899826766497;193;10
7899826766473;442;10
7899826766466;216;10
7899826774768;598;10
7899826774775;207;10
7899826774751;496;10
7899826774744;255;10
7899826774881;733;10
7899826774898;305;10
7899826774874;831;10
7899826774867;377;10
7899826744860;494;10
7899826774645;761;10
7899826774652;288;10
7899826774638;766;10
7899826774621;371;10
7899826774522;545;10
7899826774539;232;10
7899826774515;519;10
7899826774508;262;10
7899826774409;438;10
7899826774416;62;10
7899826774393;390;10
7899826774386;218;10
7899826767999;326;10
7899826768002;0;10
7899826767982;357;10
7899826767975;154;10
7899826769016;0;10
7899826775161;302;10
7899826775154;348;10
7899826775147;64;10
7899826766367;256;10
7899826766374;56;10
7899826766350;172;10
7899826766343;79;10
7899826775093;116;10
7899826773556;1598;10
7899826773563;771;10
7899826773549;1322;10
7899826773532;800;10
7899826774683;107;10
7899826774676;90;10
7899826723155;214;10
7899826723162;0;10
7899826723148;249;10
7899826774928;0;10
7899826774911;119;10
7899826767814;425;10
7899826767821;156;10
7899826767807;386;10
7899826767791;187;10
7899826739781;319;10
7899826765025;0;10
7899826765018;0;10
7899826764974;0;10
7899826764950;0;10
7899826765049;0;10
7899826764998;0;10
7899826764981;0;10
7899826765070;1;2
7899826739675;633;10
7899826761201;1225;10
7899826764042;165;10
7899826786013;12487;10
7899826767623;3684;10
7899826775390;141;10
7899826767609;3711;10
7899826767593;3112;10
7899826772443;891;10
7899826763373;3904;10
7899826775376;72;10
7899826775383;0;10
7899826775369;87;10
7899826785894;8743;10
7899826767616;1940;10
7899826785856;9550;10
7899826785870;7714;10
7899826785917;16447;10
7899826774331;4305;10
7899826786020;16194;10
7899826785900;6844;10
7899826785863;4426;10
7891437184745;2;2
7899826720109;62;10
7899826720116;60;10
7899826769917;51;10
7899826769924;0;10
7899826778315;335;10
7899826778322;346;10
7899826770364;0;10
7899826770371;81;10
7899826770388;65;10
7899826770395;0;10
7899826770494;0;10
7899826769801;119;10
7899826769818;152;10
7899826769825;212;10
7899826769832;95;10
7899826761652;625;10
7899826761645;753;10
7899826769863;0;10
7899826769870;0;10
7899826770449;56;10
7899826769764;194;10
7899826769771;182;10
7899826770173;68;10
7899826770180;0;10
7899826776915;87;10
7899826776922;51;10
7899826761775;320;10
7899826761782;159;10
7899826769719;96;10
7899826769726;93;10
7899826769375;0;10
7899826761621;347;10
7899826777004;83;10
7899826777011;111;10
7899826779954;0;10
7899826779930;89;10
7899826779947;106;2
7899826770777;55;10
7899826771620;0;10
7899826771637;0;10
7899826771606;99;10
7899826771613;0;10
7891437114285;118;10
7899826772818;71;10
7899826772849;0;10
7891437500101;205;10
7899826776878;68;10
7899826776885;0;10
7899826776847;0;10
7899826776854;54;10
7899826776861;52;10
7899826771521;64;10
7899826771514;0;10
7899826771927;0;10
7899826770876;99;10
7899826770869;101;10
7899826771576;55;10
7899826771583;0;10
7899826771545;0;10
7899826771552;52;10
7899826771569;63;10
7899826761539;1023;10
7899826761546;702;10
7899826761522;1061;10
7899826761515;550;10
7899826761454;181;10
7899826761447;114;10
7899826772719;74;10
7899826772726;70;10
7899826772771;54;10
7899826772788;68;10
7899826772795;70;10
7891437500187;122;10
7899826747021;358;10
7899826771170;79;10
7899826771187;50;10
7899826771163;87;10
7899826772160;60;10
7899826771477;77;10
7899826771484;0;10
7899826771460;53;10
7899826771378;90;10
7899826771385;113;10
7899826771347;0;10
7899826771354;91;10
7899826771361;97;10
7899826770920;81;10
7899826770906;86;10
7899826770913;98;10
7899826772139;121;10
7899826772122;68;10
7899826779183;56;10
7899826779169;74;10
7899826779176;88;10
7899826771224;93;10
7899826771231;69;10
7899826771200;54;10
7899826771217;92;10
7899826770821;0;10
7899826762239;60;10
7899826762246;86;10
7899826776175;1489;2
7899826762154;196;10
7899826776182;564;10
7899826775888;2287;2
7899826776168;431;10
7899826780653;796;10
7899826780691;391;2
7899826780622;526;2
7899826780660;307;10
7899826780707;578;10
700230AZUL;0;10
11005G0EVNP1;0;10
11005G0EVNP3;0;10
11005G0EVNP2;0;10
11009G0EVNP1;0;10
11009G0EVNP2;0;10
11010G0EVNP2;0;10
11012G0EVNP1;0;10
BBM_009;0;10
BBM_010;0;10
BBM_016;0;10
BBM_018;0;10
BBM_019;0;10
BBU_016;0;10
BBU_018;0;10
BBU_019;0;10
BVP_016;0;10
BVP_017;0;10
BVP_018;1;2
BVP_019;0;10
CTS_016;0;10
CTS_018;0;10
CTS_019;0;10
EBE_016;0;10
EBE_017;0;10
EBE_018;0;10
EBE_019;0;10
ECE_009;0;10
ECE_010;0;10
ECE_016;0;10
ECE_017;0;10
ECE_018;0;10
ECE_019;0;10
EE0_016;0;10
EE0_017;0;10
EE0_018;0;10
EE0_019;0;10
EEL_009;0;10
EEL_010;0;10
EEL_016;0;10
EEL_017;0;10
EEL_018;1;2
EEL_019;0;10
FTM_016;0;10
FTM_017;0;10
FTM_018;0;10
FTM_019;0;10
LTA_009;0;10
LTA_010;0;10
LTA_016;0;10
LTA_017;0;10
LTA_018;0;10
LTA_019;0;10
LTL_016;0;10
LTL_017;0;10
LTL_018;0;10
LTL_019;0;10
LTM_016;0;10
LTM_017;0;10
LTM_018;0;10
LTM_019;0;10
MCC_016;0;10
MCC_017;0;10
MCC_018;0;10
MCC_019;0;10
MLU_016;0;10
MLU_018;0;10
MLU_019;0;10
MME_016;0;10
MME_018;1;2
MME_019;0;10
MPK_009;0;10
MPK_010;0;10
MPK_016;0;10
MPK_018;0;10
MPK_019;0;10
MRR_009;0;10
MRR_016;0;10
MRR_017;0;10
MRR_018;0;10
MRR_019;0;10
MVM_016;0;10
MVM_017;0;10
MVM_018;0;10
MVM_019;0;10
NCB_016;0;10
NCB_018;0;10
NCB_019;0;10
NCR_009;0;10
NCR_010;0;10
NCR_016;0;10
NCR_018;0;10
NCR_019;0;10
NCT_016;0;10
NCT_018;0;10
NCT_019;0;10
NFT_016;0;10
NFT_018;0;10
NFT_019;0;10
NGC_018;0;10
NGC_019;0;10
NVA_009;0;10
NVA_010;0;10
NVA_016;0;10
NVA_017;0;10
NVA_018;0;10
NVA_019;0;10
NVG_016;0;10
NVG_018;0;10
NVG_019;0;10
NVP_016;0;10
NVP_018;0;10
NVP_019;0;10
PBJ_009;0;10
PBJ_010;0;10
PBJ_016;0;10
PBJ_018;0;10
PBJ_019;0;10
PTD_018;0;10
PTD_019;0;10
703510LARANJA;13;10
11012G0EVNP2;0;10
11013G0EVNP1;0;10
NGC_016;0;10
11010G0EVNP1;0;10
65095G0EVNP2;0;10
65096G0EVNP2;0;10
80565G0EPNP1;0;10
80565G0EPNP2;0;10
80574G0EVNP1;0;10
80595G0EVNP3;0;10
80595G0EVNP4;0;10
80596G0EVNP3;0;10
80596G0EVNP4;0;10
80603G0EVNP1;0;10
80604G0EVNP2;0;10
80611G0EVNP3;0;10
80614G0EVNP1;0;10
80621G0EVNP1;0;10
80640G0EVNP1;0;10
80640G0EVNP2;0;10
81137G0EVNP3;0;10
81137G0EVNP4;0;10
81137G0EVNP5;0;10
81150G0EVNP1;0;10
81151G0EVNP1;0;10
81156G0EVNP1;0;10
81160G0EVNP2;0;10
392898NS;187;12
403000;99;12
404237;90;12
403581;85;12
403578;116;12
403579;104;12
396896;58;12
S90102G;8;12
S90102M;114;12
S90102P;89;2
S90108G;27;12
S90108M;84;12
S90108P;43;12
S90140G;24;12
S90140M;76;12
S90140P;51;12
S90202G;10;12
S90202M;92;12
S90202P;45;12
S90240M;97;12
S90240G;0;12
S90240P;22;12
S90040G;20;12
S90040M;57;12
S90040P;9;2
S90002G;45;12
S90002M;148;2
S90002P;36;2
S50308G;7;12
S50308M;0;12
S50308P;0;12
S50308PP;0;12
S50302G;0;12
S50322M;0;12
S50458G;7;12
S50458M;0;12
S50458P;0;12
S50464G;0;12
S50464M;0;12
S50464P;0;12
S10105G;5;12
S10105M;0;12
S10105P;18;12
S10105PP;14;12
S10133G;18;12
S10133GG;0;12
S10133M;0;12
S10133P;25;12
S10733G;23;12
S10733GG;10;12
S10733M;13;12
S10733P;8;12
S10733PP;8;12
S10705G;20;12
S10705GG;6;12
S10705M;19;12
S10705P;24;12
S10705PP;11;12
S10858M;0;12
S10858P;0;12
S10858PP;0;12
S10850P;0;12
S31757G;0;12
S33014G;0;12
S33014GG;0;12
S33014M;0;12
S33014P;0;12
S33014PP;0;12
S33047G;0;12
S33047GG;0;12
S33047M;0;12
S33047P;0;12
S33047PP;0;12
S31357G;10;12
S31357GG;5;12
S31357M;10;12
S31357P;13;12
S31357PP;0;12
S31364G;7;12
S31364GG;5;12
S31364M;15;12
S31364P;15;12
S31364PP;8;12
S30550GG;0;12
S30550M;0;12
S30550P;0;12
S30550PP;0;12
S30547GG;5;12
S30547M;9;12
S30547P;5;12
S30547PP;0;12
S11022PP;4;12
S11022M;5;12
S11022G;5;12
S11022GG;0;12
S11050P;6;12
S11050M;16;12
S11050G;8;12
S11050GG;5;12
S11622PP;4;12
S11622P;4;12
S11622M;14;12
S11622G;0;12
S11622GG;0;12
S11640PP;0;12
S11640P;0;12
S11640M;9;12
S11640G;6;12
S11640GG;0;12
S11647PP;6;12
S11647P;6;12
S11647M;12;12
S11647G;8;12
S11647GG;5;12
S32602G;13;12
S32602GG;4;12
S32602M;21;12
S32602P;15;12
S32602PP;7;12
404175G;38;12
404175GG;15;12
404175M;37;12
404175P;13;12
404175PP;4;12
404173G;35;12
404173GG;13;12
404173M;36;12
404173P;13;12
404173PP;0;12
402969G;63;12
402969GG;30;12
402969M;54;12
402969P;23;12
402969PP;0;12
S32558G;0;12
S32558M;5;12
S32558P;5;12
S20550G;0;12
S20550M;10;12
S20550P;0;12
S20550PP;0;12
S20602G;5;12
S20602GG;5;12
S20602M;0;12
S20602P;0;12
S32458G;4;12
S32458M;23;12
S32458P;22;12
S32458PP;8;12
S32464G;4;12
S32464M;21;12
S32464P;25;12
S32464PP;9;12
S32102M;5;12
S32102P;14;12
S32102PP;0;12
S32122G;0;12
S32122M;18;12
S32122P;18;12
S32122PP;9;12
S32022G;5;12
S32022M;0;12
S32022P;0;12
S32358G;8;12
S32358M;16;12
S32358P;16;12
S32358PP;10;12
S32364G;0;12
S32364M;8;12
S32364P;8;12
S32364PP;0;12
S20702G;24;12
S20702GG;8;12
S20702M;25;12
S20702P;8;12
S20716G;22;12
S20716GG;8;12
S20716M;21;12
S20716P;13;12
S33402G;11;12
S33402GG;0;12
S33402M;0;12
S33402P;0;12
S33427G;13;12
S33427GG;7;12
S33427M;14;12
S33427P;4;12
S33439G;19;12
S33439GG;5;12
S33439M;17;12
S33439P;5;12
404486G;47;12
404486GG;24;12
404486M;47;12
404486P;26;12
404486PP;12;12
404485G;47;12
404485GG;24;12
404485M;52;12
404485P;25;12
404485PP;10;12
S60134M;0;12
S60713EGG;0;12
S60713GG;0;12
S60713M;0;12
S60709G;5;12
S60709GG;6;12
S60709M;0;12
S62109G;0;12
S60509M;0;12
S60509P;0;12
S80402G;0;2
S80402GG;0;12
S80402M;0;12
S80402P;15;12
S80403EGG;0;12
S80403G;6;12
S80403GG;13;12
S80403M;17;12
S80403P;16;12
S80434EGG;0;12
S82514EGG;10;12
S82514G;0;12
S82514GG;0;12
S82514M;0;12
S82514P;0;12
S82539EGG;9;12
S82539G;0;12
S82539GG;0;12
S82539M;0;12
S82539P;0;12
403778EGG;14;12
403778G;22;12
403778GG;18;12
403778M;26;12
403778P;12;12
403777EGG;16;12
403777G;21;12
403777GG;25;12
403777M;28;12
403777P;8;12
S62302G;10;12
S62302GG;0;12
S62312P;0;12
S62312M;0;12
S62312G;10;12
S62312GG;5;12
S62312EGG;5;12
S62409P;0;12
S62409M;0;2
S62409G;8;12
S62412M;0;12
S62412G;7;12
S62408P;0;12
S62408M;0;12
S62408G;12;2
S62560EGG;5;12
S62560G;8;12
S62560GG;9;12
S62560P;0;12
S62208P;9;12
S62208M;14;12
S62208G;15;12
S62208GG;6;12
S62208EGG;0;12
S62212P;7;12
S62212M;11;2
S62212G;18;12
S62212GG;0;12
S62209P;7;12
S62209M;14;12
S62209G;18;12
S62209GG;9;12
S62612G;12;12
S62612M;21;12
S62612P;0;12
S62614G;16;12
S62614GG;5;12
S62614M;19;12
S62614P;9;12
S62802EGG;4;12
S62802G;18;12
S62802GG;0;12
S62802M;15;12
S62802P;10;12
S62814EGG;4;12
S62839EGG;0;12
S62839G;25;12
S62839GG;10;12
S62839M;23;12
S62839P;12;12
S62702G;32;12
S62702GG;15;12
S62702M;29;12
S62702P;11;12
S62714G;8;12
S62739EGG;0;12
S62739G;30;12
S62739GG;12;12
S62739M;23;12
S62739P;11;12
S63112G;12;12
S63112M;8;12
S63129G;11;12
S63129GG;9;12
S63129M;12;12
S63014G;25;12
S63014GG;14;12
S63014M;17;12
S63002EGG;7;12
S63002G;32;12
S63002GG;13;12
S63002M;32;12
S63002P;17;12
S62912G;32;12
S62912GG;23;12
S62912M;28;12
S62912P;13;12
S62910G;31;12
S62910GG;16;12
S62910M;24;12
S62910P;9;12
404491EGG;14;12
404491G;29;12
404491GG;23;12
404491M;26;12
404491P;9;12
404490EGG;14;12
404490G;31;12
404490GG;20;12
404490M;31;12
404490P;12;12
403965EGG;27;12
403965G;59;2
403965GG;49;12
403965M;58;12
403965P;26;12
403964EGG;48;12
403964G;94;12
403964GG;81;12
403964M;88;12
403964P;51;12
403851EGG;53;12
403851G;104;12
403851GG;91;12
403851M;106;12
403851P;56;12
403846EGG;51;12
403846G;104;12
403846GG;80;12
403846M;112;12
403846P;55;12
S70713G;4;12
S70713GG;0;12
S70713M;0;12
S70713P;0;12
S70602G;0;12
S70112G;0;12
S70114G;0;12
S70114GG;0;12
S70114P;0;12
S70214EGG;0;12
S70214GG;0;12
S70813M;0;12
S82313G;46;12
S82313GG;10;12
S82313M;25;2
S82313P;22;12
S82302G;0;12
S82302GG;0;12
S82302M;0;12
S82302P;0;12
S82202G;0;12
S82202GG;5;12
S82202M;0;12
S82002G;0;2
S82002M;0;12
S83002EGG;0;12
S83002G;13;12
S83002GG;6;12
S83002M;4;12
S83002P;0;12
S83014EGG;5;12
S83014G;12;12
S83014GG;11;12
S83014M;14;12
S83014P;0;12
S83039EGG;4;12
S83039G;22;12
S83039GG;6;2
S83039M;12;12
S83039P;6;12
404495EGG;27;12
404495G;64;12
404495GG;54;12
404495M;60;12
404495P;23;12
7891437114346;207;10
7891437515310;222;10
7891437515303;224;10
7899826747038;393;10
7899826747052;374;10
7899826771071;180;10
7899826771040;71;10
7899826771057;226;10
7899826771064;368;10
7899826771309;64;10
7899826771316;105;10
7899826771651;64;10
7899826771705;78;10
7899826771712;89;10
7899826772061;97;10
7899826772078;128;10
7899826772269;51;10
7899826772559;54;10
7899826715976;139;10
7899826704987;970;10
7899826769207;66;10
7899826769702;0;10
7899826770111;63;10
7899826770128;63;10
7899826770258;52;10
7899826773075;0;10
7899826773082;124;10
7899826773037;0;10
7899826730085;68;10
7899826761669;208;10
7899826761638;384;10
7899826761812;98;10
7899826761805;189;10
7899826761799;128;2
7899826762192;338;10
7899826762208;338;10
7899826762215;241;10
7899826762901;192;10
7899826762161;287;10
7899826762178;250;10
7899826762185;263;10
7891437515822;199;10
7899826760716;166;10
7899826760723;54;10
7899826760709;134;10
7899826741241;122;10
BBM_020;0;10
BBU_020;0;10
CTS_020;0;10
EBE_020;0;10
ECE_020;0;10
EE0_020;0;10
EEL_020;0;10
FTM_020;0;10
LTA_020;0;10
LTL_020;0;10
LTM_020;0;10
MCC_020;0;10
MLU_020;0;10
MME_020;2;2
MPK_020;0;10
MRR_020;0;10
MVM_020;0;10
NCB_020;0;10
NCR_020;0;10
NFT_020;0;10
NGC_020;0;10
NVA_020;0;10
NVG_020;0;10
NVP_020;0;10
PBJ_020;0;10
PTD_020;0;10
CAX00325;168;30
CAX00341;0;30
CAX90269;0;30
IMP91380;32;30
IMP01377;0;30
IMP01341;0;30
IMP01342;0;30
IMP01343;0;30
IMP01337;0;30
IMP91527;0;30
IMP91528;0;30
IMP01368;0;30
IMP01369;0;30
IMP01364;0;30
IMP01365;0;30
IMP01366;0;30
IMP01357;0;30
CAX00406;0;30
IMP91428;0;30
IMP01387;0;30
IMP91441;0;30
IMP91436;0;30
IMP91429;0;30
IMP91430;0;30
IMP91524;0;30
IMP91443;0;30
IMP91431;0;30
IMP91525;0;30
IMP91435;0;30
IMP91432;0;30
IMP91437;0;30
CAX90270;0;30
IMP91526;0;30
BBM_021;0;10
BBU_021;0;10
BVP_021;0;10
CTS_021;0;10
EBE_021;0;10
ECE_021;0;10
EEL_021;0;10
EE0_021;0;10
FTM_021;0;10
LTA_021;0;10
LTL_021;0;10
LTM_021;0;10
MCC_021;0;10
MLU_021;0;10
MME_021;1;2
MPK_021;0;10
MRR_021;0;10
MVM_021;0;10
NCB_021;0;10
NCR_021;0;10
NCT_021;0;10
NFT_021;0;10
NGC_021;0;10
NVA_021;0;10
NVG_021;0;10
NVP_021;0;10
PBJ_021;0;10
PTD_021;0;10
40743334;0;12
40743335;4;12
40743336;15;12
40743337;12;12
40743338;9;12
40743339;0;12
40743239;0;12
40743240;15;12
40743241;9;12
40743242;15;12
40743243;5;12
40743244;11;12
40743245;0;12
40682634;0;12
40682635;8;12
40682636;23;12
40682637;17;12
40682638;9;12
40682335;11;12
40682336;20;12
40682337;16;12
40682338;12;12
40681939;0;12
40681940;10;12
40681941;11;12
40681942;15;12
40681943;17;12
40681944;5;12
40681739;0;12
40681740;15;12
40681741;15;12
40681742;20;12
40681743;23;12
40681744;4;12
40682039;0;12
40682040;12;12
40682041;9;12
40682042;16;12
40682043;8;12
40682044;14;12
40682045;0;12
40687035;0;12
40687036;16;12
40687037;4;12
40687038;9;12
40686639;10;12
40686640;40;12
40686641;33;12
40686642;35;12
40686643;30;12
40686644;25;12
40686645;12;12
40613039;0;12
40613040;21;12
40613041;21;12
40613042;21;12
40613043;18;12
40613044;16;12
40613045;4;12
40744335;7;12
40744336;20;12
40744337;10;12
40744338;9;12
40744240;0;12
40744242;0;12
40744244;6;12
40674735;0;12
40674544;0;12
40484635;0;12
40484636;0;12
40476439;0;12
40476440;0;12
40476441;0;12
40476442;0;12
40476443;0;12
40476444;0;12
40476339;0;12
40476340;0;12
40476341;0;12
40476342;0;12
40476343;0;12
40476344;0;12
40679339;0;12
40679340;0;12
40679341;0;12
40679342;0;12
40679343;0;12
40679344;9;12
7899826779190;54;10
7891437891209;289;10
7891437891216;203;10
7899826738296;386;10
7899826738272;527;10
7899826738289;666;10
7891437891421;222;10
7891437891490;217;10
7891437531327;145;10
7891437891452;127;10
7891437891469;410;10
7891437891476;684;10
7891437891483;500;10
7899826746963;164;10
7899826746970;199;10
7899826746987;208;10
7899826753541;56;10
7899826753558;66;10
7899826747045;386;10
7899826753718;71;10
7899826753725;86;10
7899826753732;56;10
7899826753749;65;10
7899826772115;64;10
7899826772757;84;10
7899826772801;0;10
7891437890936;466;10
7899826704994;639;10
7899826705007;152;10
7899826705014;714;10
7899826770302;1;2
7899826770319;95;2
7899826770326;116;10
7899826770333;64;10
7899826770340;50;10
7899826701832;50;10
7899826783463;0;10
7899826783456;0;10
7899826741432;173;10
7899826741449;91;10
7899826741425;112;10
7899826741395;140;10
7899826781537;0;10
7899826781544;0;10
7899826781520;0;10
7899826767135;2232;10
7899826780639;506;10
7899826764943;9357;10
7899826764936;8399;10
7899826764929;7832;10
7891437905395;6443;10
HC106;106;7
TC160;1272;7
TC195;3223;7
TC201;7076;7
TC183;10836;7
TC204;45364;7
RE502;1877;7
RE504;0;7
TC167;3286;7
CB140;3587;7
AU601;12835;7
BO099;3405;7
BO140;79;7
BO163;3433;7
BO218;118;7
BI122;0;7
BI123;0;7
BO207;4469;7
MT301;1971;7
MT302;0;7
P9089;15195;7
DT016;0;7
SP250;2653;7
HO045;395;7
TV007;2251;7
TV012;2123;7
BR818;377;7
BR340;864;7
BR1005;440;7
BR1006;2631;7
BR485;1024;7
BR772;0;7
BR774;2166;7
BR911;4210;7
BR912;5264;7
BR659;4513;7
BR660;1252;7
BR661;2298;7
BR595;2456;7
BR937;1004;7
4004;879;15
4046;79;15
4047;52;15
ES166;1188;7
ES174;7369;7
ES176;0;7
ES178;112;7
ES201;1672;7
ES202;559;7
ES203;220;7
PH173;3051;7
PH240;447;7
PH260;2058;7
PH267;1143;7
PH274;0;7
480980PRETO;1;2
39467244;0;2
CX6100001;1000;25
CX6100002;1000;25
CX6100003;999;25
CX6100004;1000;25
CX6100005;1000;25
CX6100006;1000;25
CX6100007;1000;25
CX6100008;1000;25
CX6100009;1000;25
CX6100010;1000;25
CX6100011;1000;25
CX6100012;1000;25
CX6100013;1000;25
CX6100014;1000;25
CX6100015;1000;25
CX6100016;1000;25
CX6100026;1000;25
CX6100028;1000;25
CX6100029;1000;25
CX6100034;1000;25
CX6100035;1000;25
CX6100032;1000;25
CX6100037;1000;25
CX6100038;1000;25
CX6100039;1000;25
CX6100044;1000;25
CX6100046;1000;25
CX6100047;1000;25
CX6100048;1000;25
CX6100049;1000;25
CX6100059;999;25
CX6100060;1000;25
CX6100061;1000;25
CX6100062;1000;25
CX6100063;1000;25
CX6100065;1000;25
CX6100072;1000;25
6100012;1000;2
6100002;1000;2
6100005;1000;2
6100015;1000;2
6100006;999;2
6100016;1000;2
CX6100064;1000;25
6100064;1000;25
6100026;992;2
6100035;996;2
6100044;1000;2
40673534;4;12
40673535;16;12
40673536;26;12
40673537;26;12
40673538;24;12
40673539;5;12
40737135;17;12
40737136;27;12
40737137;27;12
40737138;22;12
40737139;4;12
40673139;4;12
40673140;23;12
40673141;22;12
40673142;21;12
40673143;22;12
40673144;9;12
40673240;21;12
40673241;20;12
40673242;19;12
40673243;19;12
40673244;8;12
40676239;4;12
40676240;23;12
40676241;22;12
40676242;18;12
40676243;24;12
40676244;10;12
40674335;12;12
40674336;26;12
40674337;22;12
40674338;20;12
40674339;0;12
40600940;19;12
40600941;19;12
40600942;21;12
40600943;20;12
40600944;8;12
40673640;17;12
40673641;22;12
40673642;18;12
40673643;22;12
40673644;8;12
40673645;7;12
40159239;0;12
40159240;11;12
40159241;7;12
40159242;10;12
40159243;12;12
40159244;7;12
40159245;0;12
40743840;29;12
40743841;25;12
40743842;28;12
40743843;13;12
40743844;0;12
39452440;0;12
39452442;0;12
39452443;10;12
39452445;0;12
40239039;0;12
40239040;0;12
40239041;0;12
S12035G;0;12
S12035M;0;12
S12035P;0;12
S12067M;0;12
S12005G;0;12
S12005M;0;12
S12005P;0;12
S12005PP;0;12
S12101G;0;12
S12101M;0;12
S12101P;0;12
S12101PP;0;12
S12163G;0;12
S12163M;0;12
S12163P;0;12
S12163PP;0;12
S12001G;0;12
S12001M;0;12
S12001P;0;12
S12024G;0;12
S12024M;0;12
S12024P;0;12
S10858GG;0;12
S31102GG;19;12
S32740P;7;12
S32740M;14;12
S32740G;17;12
S32740GG;7;12
S32766PP;0;12
S32766P;8;12
S32766M;14;12
S32766G;21;12
S32766GG;7;12
S63535GG;0;12
S63629GG;0;12
S63736GG;0;12
S60667EGG;0;12
S60667G;5;12
S60667GG;0;12
S60667M;17;12
S60667P;0;12
S60608G;19;12
S60608GG;4;12
S60608M;7;12
S60608P;9;12
S60661EGG;7;12
S60661G;8;12
S60661GG;7;12
S60661M;23;12
S60661P;0;12
S60602G;5;12
S60602GG;13;12
S60602M;8;12
S82139EGG;0;12
S82139G;9;12
S82139GG;12;12
S82139M;0;12
S82113EGG;0;12
S82113G;15;12
S82113GG;21;12
S82113M;0;12
S81439EGG;25;12
S81439G;8;12
S81439GG;20;12
S81412EGG;16;12
S81416EGG;16;12
S81302EGG;33;12
S81302GG;46;12
S81302G;55;12
S83516EGG;15;12
CX6100043;1000;25
6100065;1000;2
6100043;990;2
6100046;1000;2
6100034;998;2
CX6100045;1000;25
6100045;999;2
6100037;999;2
6100047;1000;2
6100038;999;2
6100048;1000;2
110130000168_TM;0;12
6100001;993;2
6100011;999;2
6100003;1000;2
6100013;1000;2
6100004;1000;2
6100014;996;2
S31757GG;0;12
S31757M;0;12
S31757P;0;12
6100059;999;2
6100049;999;2
6100028;999;2
6100007;992;2
CX6100071;1000;25
6100071;1000;25
6100060;1000;2
6100061;1000;2
6100063;1000;2
6100062;998;2
S50308GG;0;12
S50322G;0;12
S12035PP;0;12
6100039;999;2
6100032;1000;2
